Data;Docum;Serie;Nr. BO;Armazem;Deposito Entrada;Deposito Saida;Item;Descricao;Unidade;Mapa;Cod. Operacao;Tipo Operacao;Tipo Mov;Entrada Inteiras;Entrada Avulsas;Usuario;Hora;Responsabilidade;Número do documento SAP;Número do controle;Filial Origem;Transportadora;Fabrica;Histórico/Motivo;Area Arm.;Turno;Conferente;Op. Emp.;Ajudante;Prest. Serv.;Preço Médio;Preço Total;Motivo;Dt. Validade;Lote;
01/04/2026;000289320;.  ;115127       ;01;20;00;00009085;GUARANA CHP ANTARCTIC;cx  ;566694;651;+;020;      1.716;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00009087;SODA LIMONADA ANTARCT;cx  ;566694;651;+;020;        572;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00009089;SUKITA LATA 350ML SH ;cx  ;566694;651;+;020;        572;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00009093;PEPSI TWIST LATA 350M;cx  ;566694;651;+;020;        286;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00009320;BRAHMA CHOPP LT 473ML;cx  ;566694;651;+;020;        440;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00021946;ORIGINAL LT 269ML SH ;cx  ;566694;651;+;020;        299;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566694;651;+;020;          8;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566694;651;+;020;         19;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566694;651;+;020;        400;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566694;651;+;020;      4.800;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289531;.  ;115128       ;01;20;00;00014135;BUDWEISER LATA 473ML ;cx  ;566734;651;+;020;      6.380;00;WMS         ;14:08;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209737636 NF: 001070997/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289531;.  ;115128       ;01;20;00;00022180;BUDWEISER ZERO LONG N;cx  ;566734;651;+;020;         84;00;WMS         ;14:08;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209737636 NF: 001070997/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289531;.  ;115128       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566734;651;+;020;         30;00;WMS         ;14:08;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209737636 NF: 001070997/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289532;.  ;115134       ;01;20;00;00001388;SKOL GFA VD 1L 2,99  ;Dz  ;566761;651;+;020;      1.400;00;WMS         ;21:23;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209757888 NF: 000323037/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
02/04/2026;000289532;.  ;115134       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566761;651;+;020;         28;00;WMS         ;21:23;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209757888 NF: 000323037/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
